FORM,GLOTTOCODE,SoundClasses,SegmentCount,EMOTION
kɐmu,indo1316,kamu,4,LEXICON
nen,indo1316,nen,3,LEXICON
sɐtu,indo1316,satu,4,LEXICON
duɐ,indo1316,dua,3,LEXICON
insɐn,indo1316,insan,5,LEXICON
ikɐn,indo1316,ikan,4,LEXICON
ɐnd͡ʒiŋ,indo1316,anjiN,5,LEXICON
tumɐ,indo1316,tuma,4,LEXICON
pohon,indo1316,pohon,5,LEXICON
dɐun,indo1316,daun,4,LEXICON
belulɐŋ,indo1316,belulaN,7,LEXICON
dɐrɐh,indo1316,darah,5,LEXICON
tulɐŋ,indo1316,tulaN,5,LEXICON
tɐnduk,indo1316,tanduk,6,LEXICON
kupiŋ,indo1316,kupiN,5,LEXICON
mɐtɐ,indo1316,mata,4,LEXICON
hiduŋ,indo1316,hiduN,5,LEXICON
gigi,indo1316,gigi,4,LEXICON
lidɐh,indo1316,lidah,5,LEXICON
lutut,indo1316,lutut,5,LEXICON
tɐŋɐn,indo1316,taNan,5,LEXICON
pɐjudɐrɐ,indo1316,payudara,8,LEXICON
hɐti,indo1316,hati,4,LEXICON
minum,indo1316,minum,5,LEXICON
melihɐt,indo1316,melihat,7,LEXICON
mendeŋɐr,indo1316,mendeNar,8,LEXICON
mɐti,indo1316,mati,4,LEXICON
dɐtɐŋ,indo1316,dataN,5,LEXICON
mɐtɐhɐri,indo1316,matahari,8,LEXICON
mentɐri,indo1316,mentari,7,LEXICON
bintɐŋ,indo1316,bintaN,6,LEXICON
ɐir,indo1316,air,3,LEXICON
bɐtu,indo1316,batu,4,LEXICON
ɐpi,indo1316,api,3,LEXICON
d͡ʒɐlɐŋ,indo1316,jalaN,5,LEXICON
bukit,indo1316,bukit,5,LEXICON
mɐlɐm,indo1316,malam,5,LEXICON
penuh,indo1316,penuh,5,LEXICON
bɐru,indo1316,baru,4,LEXICON
nɐmɐ,indo1316,nama,4,LEXICON
ɐku,indo1316,aku,3,LEXICON
sɐjɐ,indo1316,saya,4,LEXICON
lu,indo1316,lu,2,LEXICON
kɐmu,indo1316,kamu,4,LEXICON
kitɐ,indo1316,kita,4,LEXICON
sɐtuʔ,indo1316,satu7,5,LEXICON
duwɐʔ,indo1316,duwa7,5,LEXICON
orɐŋ,indo1316,oraN,4,LEXICON
ikɐn,indo1316,ikan,4,LEXICON
ɐnd͡ʒiŋ,indo1316,anjiN,5,LEXICON
kutuʔ,indo1316,kutu7,5,LEXICON
tigɐʔ,indo1316,tiga7,5,LEXICON
dɐun,indo1316,daun,4,LEXICON
kulit,indo1316,kulit,5,LEXICON
dɐrɐ,indo1316,dara,4,LEXICON
tulɐŋ,indo1316,tulaN,5,LEXICON
tɐnduk,indo1316,tanduk,6,LEXICON
kupiŋ,indo1316,kupiN,5,LEXICON
mɐtɐʔ,indo1316,mata7,5,LEXICON
iduŋ,indo1316,iduN,4,LEXICON
gigiʔ,indo1316,gigi7,5,LEXICON
lidɐ,indo1316,lida,4,LEXICON
lutut,indo1316,lutut,5,LEXICON
tɐŋɐn,indo1316,taNan,5,LEXICON
teteʔ,indo1316,tete7,5,LEXICON
ɐtiʔ,indo1316,ati7,4,LEXICON
minum,indo1316,minum,5,LEXICON
lijɐt,indo1316,liyat,5,LEXICON
dəŋər,indo1316,d3N3r,5,LEXICON
mɐtiʔ,indo1316,mati7,5,LEXICON
məniŋgɐl,indo1316,m3niNgal,8,LEXICON
dɐtəŋ,indo1316,dat3N,5,LEXICON
mɐtɐɐriʔ,indo1316,mataari7,8,LEXICON
bintɐŋ,indo1316,bintaN,6,LEXICON
ɐer,indo1316,aer,3,LEXICON
bɐtuʔ,indo1316,batu7,5,LEXICON
ɐpiʔ,indo1316,api7,4,LEXICON
d͡ʒɐlɐn,indo1316,jalan,5,LEXICON
gunuŋ,indo1316,gunuN,5,LEXICON
mɐləm,indo1316,mal3m,5,LEXICON
pənuh,indo1316,p3nuh,5,LEXICON
bɐruʔ,indo1316,baru7,5,LEXICON
nɐmɐʔ,indo1316,nama7,5,LEXICON
nukɐ,inga1252,nuka,4,LEXICON
kɐm,inga1252,kam,3,LEXICON
nukɐnt͡ʃi,inga1252,nukanCi,7,LEXICON
sug,inga1252,sug,3,LEXICON
iskɐj,inga1252,iskay,5,LEXICON
runɐ,inga1252,runa,4,LEXICON
t͡ʃɐlwɐ,inga1252,Calwa,5,LEXICON
ɐlku,inga1252,alku,4,LEXICON
usɐ,inga1252,usa,3,LEXICON
sɐt͡ʃɐ,inga1252,saCa,4,LEXICON
pɐngɐ,inga1252,panga,5,LEXICON
kɐrɐ,inga1252,kara,4,LEXICON
jɐwɐr,inga1252,yawar,5,LEXICON
tulʲu,inga1252,tulu,4,LEXICON
kɐt͡ʃu,inga1252,kaCu,4,LEXICON
rinri,inga1252,rinri,5,LEXICON
ɲɐwi,inga1252,5awi,4,LEXICON
singɐ,inga1252,singa,5,LEXICON
kiru,inga1252,kiru,4,LEXICON
kɐlʲu,inga1252,kalu,4,LEXICON
kungur,inga1252,kungur,6,LEXICON
mɐki,inga1252,maki,4,LEXICON
t͡ʃut͡ʃu,inga1252,CuCu,4,LEXICON
sungu,inga1252,sungu,5,LEXICON
upjɐ,inga1252,upya,4,LEXICON
kɐwɐ,inga1252,kawa,4,LEXICON
ujɐ,inga1252,uya,3,LEXICON
wijɐ,inga1252,wiya,4,LEXICON
wɐɲu,inga1252,wa5u,4,LEXICON
sɐmu,inga1252,samu,4,LEXICON
idi,inga1252,idi,3,LEXICON
istrilʲɐ,inga1252,istrila,7,LEXICON
jɐku,inga1252,yaku,4,LEXICON
rumi,inga1252,rumi,4,LEXICON
ninɐ,inga1252,nina,4,LEXICON
ɲɐmbi,inga1252,5ambi,5,LEXICON
lumɐ,inga1252,luma,4,LEXICON
ɐwɐsɐt͡ʃuku,inga1252,awasaCuku,9,LEXICON
tutɐ,inga1252,tuta,4,LEXICON
xundɐ,inga1252,xunda,5,LEXICON
musu,inga1252,musu,4,LEXICON
suti,inga1252,suti,4,LEXICON
pɐini,bady1239,paini,5,LEXICON
mɐa,bady1239,maa,3,LEXICON
mɐnende,bady1239,manende,7,LEXICON
ut͡ʃɐfe,bady1239,uCafe,5,LEXICON
usiɐ,bady1239,usia,4,LEXICON
isɐŋ,bady1239,isaN,4,LEXICON
unoune,bady1239,unoune,6,LEXICON
t͡ʃibɐ,bady1239,Ciba,4,LEXICON
pis,bady1239,pis,3,LEXICON
kɐtɐ̃f,bady1239,kataf,5,LEXICON
pukɐde,bady1239,pukade,6,LEXICON
kundɐr,bady1239,kundar,6,LEXICON
poɐde,bady1239,poade,5,LEXICON
put͡ʃara,bady1239,puCara,6,LEXICON
mɐnina,bady1239,manina,6,LEXICON
pofɐ,bady1239,pofa,4,LEXICON
kunofa,bady1239,kunofa,6,LEXICON
mɐsɐ,bady1239,masa,4,LEXICON
ɲɐsin,bady1239,5asin,5,LEXICON
pimes,bady1239,pimes,5,LEXICON
mɐɲa,bady1239,ma5a,4,LEXICON
pulama,bady1239,pulama,6,LEXICON
pɐũ,bady1239,pau,3,LEXICON
kobelapɐmena,bady1239,kobelapamena,12,LEXICON
pɐkunt,bady1239,pakunt,6,LEXICON
untɐŋ,bady1239,untaN,5,LEXICON
pebr,bady1239,pebr,4,LEXICON
nɐŋemɐmbeɐ,bady1239,naNemambea,10,LEXICON
t͡ʃɐmpamɐno,bady1239,Campamano,9,LEXICON
t͡ʃenemɐnende,bady1239,Cenemanende,11,LEXICON
jɐt͡ʃinde,bady1239,yaCinde,7,LEXICON
dɐtɐnde,bady1239,datande,7,LEXICON
sɐdinde,bady1239,sadinde,7,LEXICON
dɐmempɐt͡ʃɐfe,bady1239,damempaCafe,11,LEXICON
mɐmperade,bady1239,mamperade,9,LEXICON
ninkɐmɐnande,bady1239,ninkamanande,12,LEXICON
pud͡ʒɐda,bady1239,pujada,6,LEXICON
fɐ,bady1239,fa,2,LEXICON
mɐmbeɐ,bady1239,mambea,6,LEXICON
mɐmbekodɐŋ,bady1239,mambekodaN,10,LEXICON
paɐnka,bady1239,paanka,6,LEXICON
kujani,bady1239,kuyani,6,LEXICON
kut͡ʃi,bady1239,kuCi,4,LEXICON
nukus,bady1239,nukus,5,LEXICON
fɐsinde,bady1239,fasinde,7,LEXICON
urubɐbu,bady1239,urubabu,7,LEXICON
fɐtɐkoi,bady1239,fatakoi,7,LEXICON
bɐinde,bady1239,bainde,6,LEXICON
unubɐe,bady1239,unubae,6,LEXICON
pɐd͡ʒena,bady1239,pajena,6,LEXICON
t͡ʃɐkende,bady1239,Cakende,7,LEXICON
ŋɐbende,bady1239,Nabende,7,LEXICON
wɐinde,bady1239,wainde,6,LEXICON
ŋɐɲinde,bady1239,Na5inde,7,LEXICON
jɐbb,bady1239,yabb,4,LEXICON
sɐr,bady1239,sar,3,LEXICON
ɲim,bady1239,5im,3,LEXICON
t͡ʃɐfe,bady1239,Cafe,4,LEXICON
sijɐ,bady1239,siya,4,LEXICON
wunu,bady1239,wunu,4,LEXICON
jisɐn,bady1239,yisan,5,LEXICON
t͡ʃt͡ʃudu,bady1239,CCudu,5,LEXICON
t͡ʃibɐ,bady1239,Ciba,4,LEXICON
riɲɲi,bady1239,ri55i,5,LEXICON
tte,bady1239,tte,3,LEXICON
ttɐfu,bady1239,ttafu,5,LEXICON
kɐde,bady1239,kade,4,LEXICON
fɐtɐ,bady1239,fata,4,LEXICON
se,bady1239,se,2,LEXICON
wɐd,bady1239,wad,3,LEXICON
d͡ʒere,bady1239,jere,4,LEXICON
ninɐ,bady1239,nina,4,LEXICON
dikkɐ,bady1239,dikka,5,LEXICON
sɐbe,bady1239,sabe,4,LEXICON
sɐt͡ʃt͡ʃi,bady1239,saCCi,5,LEXICON
sɐt͡ʃt͡ʃi,bady1239,saCCi,5,LEXICON
ofɐ,bady1239,ofa,3,LEXICON
nufɐ,bady1239,nufa,4,LEXICON
ɐsɐ,bady1239,asa,3,LEXICON
sene,bady1239,sene,4,LEXICON
mməs,bady1239,mm3s,4,LEXICON
ɲɲɐ,bady1239,55a,3,LEXICON
demɐ,bady1239,dema,4,LEXICON
ttokkɐ,bady1239,ttokka,6,LEXICON
wum,bady1239,wum,3,LEXICON
bədɐ,bady1239,b3da,4,LEXICON
kunt,bady1239,kunt,4,LEXICON
t͡ʃt͡ʃo,bady1239,CCo,3,LEXICON
bər,bady1239,b3r,3,LEXICON
seɲi,bady1239,se5i,4,LEXICON
nɐŋ,bady1239,naN,3,LEXICON
d͡ʒɐ,bady1239,ja,2,LEXICON
ŋɐs,bady1239,Nas,3,LEXICON
dɐtɐ,bady1239,data,4,LEXICON
sɐdd,bady1239,sadd,4,LEXICON
dɐm,bady1239,dam,3,LEXICON
sir,bady1239,sir,3,LEXICON
jɐs,bady1239,yas,3,LEXICON
re,bady1239,re,2,LEXICON
teɐ,bady1239,tea,3,LEXICON
t͡ʃod,bady1239,Cod,3,LEXICON
ɲɐɲɲ,bady1239,5a55,4,LEXICON
t͡ʃɐkk,bady1239,Cakk,4,LEXICON
nink,bady1239,nink,4,LEXICON
rɐn,bady1239,ran,3,LEXICON
d͡ʒɐdɐ,bady1239,jada,4,LEXICON
ɐ,bady1239,a,1,LEXICON
woru,bady1239,woru,4,LEXICON
mbe,bady1239,mbe,3,LEXICON
dɐŋ,bady1239,daN,3,LEXICON
jɐnkɐ,bady1239,yanka,5,LEXICON
jen,bady1239,yen,3,LEXICON
t͡ʃt͡ʃu,bady1239,CCu,3,LEXICON
kkusɐ,bady1239,kkusa,5,LEXICON
bɐw,bady1239,baw,3,LEXICON
t͡ʃukk,bady1239,Cukk,4,LEXICON
ɐse,bady1239,ase,3,LEXICON
fɐs,bady1239,fas,3,LEXICON
d͡ʒenɐ,bady1239,jena,4,LEXICON
kutɐ,bady1239,kuta,4,LEXICON
t͡ʃɐŋ,bady1239,CaN,3,LEXICON
pɐine,bady1239,paine,5,LEXICON
pɐkkɐŋ,bady1239,pakkaN,6,LEXICON
mɐe,bady1239,mae,3,LEXICON
sɐr,bady1239,sar,3,LEXICON
t͡ʃɐfe,bady1239,Cafe,4,LEXICON
sijɐ,bady1239,siya,4,LEXICON
nu,bady1239,nu,2,LEXICON
jisɐn,bady1239,yisan,5,LEXICON
t͡ʃt͡ʃudu,bady1239,CCudu,5,LEXICON
t͡ʃibɐ,bady1239,Ciba,4,LEXICON
riɲɲi,bady1239,ri55i,5,LEXICON
diɲɐ,bady1239,di5a,4,LEXICON
tte,bady1239,tte,3,LEXICON
ttɐfu,bady1239,ttafu,5,LEXICON
fɐtɐ,bady1239,fata,4,LEXICON
wɐd,bady1239,wad,3,LEXICON
d͡ʒere,bady1239,jere,4,LEXICON
ninɐ,bady1239,nina,4,LEXICON
dikkɐ,bady1239,dikka,5,LEXICON
sɐbe,bady1239,sabe,4,LEXICON
sɐt͡ʃt͡ʃi,bady1239,saCCi,5,LEXICON
ofɐ,bady1239,ofa,3,LEXICON
nufɐ,bady1239,nufa,4,LEXICON
ɐsɐ,bady1239,asa,3,LEXICON
sana,bady1239,sana,4,LEXICON
mməs,bady1239,mm3s,4,LEXICON
nɲɐ,bady1239,n5a,3,LEXICON
demɐ,bady1239,dema,4,LEXICON
ttɐkkɐ,bady1239,ttakka,6,LEXICON
wum,bady1239,wum,3,LEXICON
kunt,bady1239,kunt,4,LEXICON
t͡ʃt͡ʃo,bady1239,CCo,3,LEXICON
bər,bady1239,b3r,3,LEXICON
sundiŋ,bady1239,sundiN,6,LEXICON
seɲi,bady1239,se5i,4,LEXICON
nɐŋ,bady1239,naN,3,LEXICON
d͡ʒɐ,bady1239,ja,2,LEXICON
ŋɐs,bady1239,Nas,3,LEXICON
səm,bady1239,s3m,3,LEXICON
jet͡ʃt͡ʃ,bady1239,yeCC,4,LEXICON
dɐtɐ,bady1239,data,4,LEXICON
sɐdd,bady1239,sadd,4,LEXICON
dɐm,bady1239,dam,3,LEXICON
jɐs,bady1239,yas,3,LEXICON
re,bady1239,re,2,LEXICON
ɲɐnɲ,bady1239,5an5,4,LEXICON
t͡ʃɐkk,bady1239,Cakk,4,LEXICON
nink,bady1239,nink,4,LEXICON
set,bady1239,set,3,LEXICON
d͡ʒɐdɐ,bady1239,jada,4,LEXICON
woru,bady1239,woru,4,LEXICON
mbe,bady1239,mbe,3,LEXICON
dɐŋ,bady1239,daN,3,LEXICON
jɐnkɐ,bady1239,yanka,5,LEXICON
jen,bady1239,yen,3,LEXICON
mpudu,bady1239,mpudu,5,LEXICON
t͡ʃt͡ʃu,bady1239,CCu,3,LEXICON
kkusɐ,bady1239,kkusa,5,LEXICON
t͡ʃukk,bady1239,Cukk,4,LEXICON
bɐw,bady1239,baw,3,LEXICON
ɐse,bady1239,ase,3,LEXICON
fɐs,bady1239,fas,3,LEXICON
bɐj,bady1239,bay,3,LEXICON
d͡ʒenɐ,bady1239,jena,4,LEXICON
d͡ʒɐk,bady1239,jak,3,LEXICON
ŋɐb,bady1239,Nab,3,LEXICON
kutɐ,bady1239,kuta,4,LEXICON
t͡ʃɐŋ,bady1239,CaN,3,LEXICON
ji,bady1239,yi,2,LEXICON
nɐɲ,bady1239,na5,3,LEXICON
mit͡ʃt͡ʃ,bady1239,miCC,4,LEXICON
fop,bady1239,fop,3,LEXICON
muma,bady1239,muma,4,LEXICON
per,bady1239,per,3,LEXICON
tu,bady1239,tu,2,LEXICON
kuntumɐ,bady1239,kuntuma,7,LEXICON
pɐina,bady1239,paina,5,LEXICON
pɐkɐn,bady1239,pakan,5,LEXICON
mɐa,bady1239,maa,3,LEXICON
usɐre,bady1239,usare,5,LEXICON
podorɐ,bady1239,podora,6,LEXICON
rom,bady1239,rom,3,LEXICON
musudindin,bady1239,musudindin,10,LEXICON
t͡ʃɐfa,bady1239,Cafa,4,LEXICON
ukundude,bady1239,ukundude,8,LEXICON
usia,bady1239,usia,4,LEXICON
ɐdɐmɐdin,bady1239,adamadin,8,LEXICON
mondifin,bady1239,mondifin,8,LEXICON
wunə,bady1239,wun3,4,LEXICON
isɐn,bady1239,isan,4,LEXICON
kut͡ʃid,bady1239,kuCid,5,LEXICON
t͡ʃibɐ,bady1239,Ciba,4,LEXICON
lombɐ,bady1239,lomba,5,LEXICON
pɐrɐnka,bady1239,paranka,7,LEXICON
kese,bady1239,kese,4,LEXICON
pɐjɐdde,bady1239,payadde,7,LEXICON
pəjɐddə,bady1239,p3yadd3,7,LEXICON
d͡ʒɐmbɐ,bady1239,jamba,5,LEXICON
kɐtɐf,bady1239,kataf,5,LEXICON
ɲɐkɐmɐ,bady1239,5akama,6,LEXICON
sita,bady1239,sita,4,LEXICON
pəkɐda,bady1239,p3kada,6,LEXICON
bɐsɐnkese,bady1239,basankese,9,LEXICON
kɐŋuba,bady1239,kaNuba,6,LEXICON
kundɐr,bady1239,kundar,6,LEXICON
poɐdə,bady1239,poad3,5,LEXICON
pid͡ʒere,bady1239,pijere,6,LEXICON
t͡ʃel,bady1239,Cel,3,LEXICON
kumbɐd͡ʒa,bady1239,kumbaja,7,LEXICON
mɐnina,bady1239,manina,6,LEXICON
kɐnture,bady1239,kanture,7,LEXICON
pədika,bady1239,p3dika,6,LEXICON
pɐsɐba,bady1239,pasaba,6,LEXICON
kɐntunka,bady1239,kantunka,8,LEXICON
pofa,bady1239,pofa,4,LEXICON
konəfɐ,bady1239,kon3fa,6,LEXICON
mɐsa,bady1239,masa,4,LEXICON
ɲɐsiɲ,bady1239,5asi5,5,LEXICON
pəməs,bady1239,p3m3s,5,LEXICON
mɐɲa,bady1239,ma5a,4,LEXICON
piɲa,bady1239,pi5a,4,LEXICON
kɐn,bady1239,kan,3,LEXICON
kɐnd͡ʒɐd,bady1239,kanjad,6,LEXICON
pədema,bady1239,p3dema,6,LEXICON
kore,bady1239,kore,4,LEXICON
pɐtɐkka,bady1239,patakka,7,LEXICON
pɐwun,bady1239,pawun,5,LEXICON
kobədɐ,bady1239,kob3da,6,LEXICON
pɐkunt,bady1239,pakunt,6,LEXICON
pɐt͡ʃo,bady1239,paCo,4,LEXICON
kid͡ʒɐ,bady1239,kija,4,LEXICON
pəseɲi,bady1239,p3se5i,6,LEXICON
sundu,bady1239,sundu,5,LEXICON
t͡ʃimm,bady1239,Cimm,4,LEXICON
nɐŋ,bady1239,naN,3,LEXICON
bɐd,bady1239,bad,3,LEXICON
bɐt,bady1239,bat,3,LEXICON
fiɲəfiɲət,bady1239,fi53fi53t,9,LEXICON
d͡ʒɐ,bady1239,ja,2,LEXICON
d͡ʒɐr,bady1239,jar,3,LEXICON
d͡ʒen,bady1239,jen,3,LEXICON
jɐw,bady1239,yaw,3,LEXICON
hund͡ʒiŋ,bady1239,hunjiN,6,LEXICON
kɐb,bady1239,kab,3,LEXICON
kɐlɐ,bady1239,kala,4,LEXICON
dɐttɐ,bady1239,datta,5,LEXICON
ib,bady1239,ib,2,LEXICON
sɐd,bady1239,sad,3,LEXICON
dɐm,bady1239,dam,3,LEXICON
dik,bady1239,dik,3,LEXICON
lɐmp,bady1239,lamp,4,LEXICON
wɐd͡ʒ,bady1239,waj,3,LEXICON
ru,bady1239,ru,2,LEXICON
siro,bady1239,siro,4,LEXICON
jimmətɐ,bady1239,yimm3ta,7,LEXICON
ŋɐ,bady1239,Na,2,LEXICON
jɐs,bady1239,yas,3,LEXICON
jod,bady1239,yod,3,LEXICON
lutiŋ,bady1239,lutiN,5,LEXICON
re,bady1239,re,2,LEXICON
te,bady1239,te,2,LEXICON
kufenfen,bady1239,kufenfen,8,LEXICON
t͡ʃod,bady1239,Cod,3,LEXICON
t͡ʃɐk,bady1239,Cak,3,LEXICON
t͡ʃor,bady1239,Cor,3,LEXICON
d͡ʒonk,bady1239,jonk,4,LEXICON
nink,bady1239,nink,4,LEXICON
ɲɐ,bady1239,5a,2,LEXICON
sɐnn,bady1239,sann,4,LEXICON
imm,bady1239,imm,3,LEXICON
kulloŋ,bady1239,kulloN,6,LEXICON
sət,bady1239,s3t,3,LEXICON
pid͡ʒɐda,bady1239,pijada,6,LEXICON
silin,bady1239,silin,5,LEXICON
fɐ,bady1239,fa,2,LEXICON
kɐlimɐrɐ,bady1239,kalimara,8,LEXICON
puor,bady1239,puor,4,LEXICON
kɐnd͡ʒɐf,bady1239,kanjaf,6,LEXICON
kɐweɲɐse,bady1239,kawe5ase,8,LEXICON
kələnkələndɐ,bady1239,k3l3nk3l3nda,12,LEXICON
pɐkɐrɐd͡ʒa,bady1239,pakaraja,8,LEXICON
pɐjɐnka,bady1239,payanka,7,LEXICON
kujenə,bady1239,kuyen3,6,LEXICON
kumbɐe,bady1239,kumbae,6,LEXICON
ninɐo,bady1239,ninao,5,LEXICON
kut͡ʃi,bady1239,kuCi,4,LEXICON
nukus,bady1239,nukus,5,LEXICON
kund͡ʒɐkɐnə,bady1239,kunjakan3,9,LEXICON
kuntɐnə,bady1239,kuntan3,7,LEXICON
bɐw,bady1239,baw,3,LEXICON
rɐb,bady1239,rab,3,LEXICON
d͡ʒinn,bady1239,jinn,4,LEXICON
keren,bady1239,keren,5,LEXICON
fɐs,bady1239,fas,3,LEXICON
bɐ,bady1239,ba,2,LEXICON
pɐd͡ʒena,bady1239,pajena,6,LEXICON
ud͡ʒɐke,bady1239,ujake,5,LEXICON
ŋɐb,bady1239,Nab,3,LEXICON
ukende,bady1239,ukende,6,LEXICON
uniŋe,bady1239,uniNe,5,LEXICON
dot,bady1239,dot,3,LEXICON
ŋɐɲ,bady1239,Na5,3,LEXICON
komit͡ʃ,bady1239,komiC,5,LEXICON
inje,jams1239,inye,4,LEXICON
turu,jams1239,turu,4,LEXICON
lej,jams1239,ley,3,LEXICON
ɐnu,jams1239,anu,3,LEXICON
inan,jams1239,inan,4,LEXICON
isu,jams1239,isu,3,LEXICON
sɐd͡ʒu,jams1239,saju,4,LEXICON
isu,jams1239,isu,3,LEXICON
id͡ʒu,jams1239,iju,3,LEXICON
tiwan,jams1239,tiwan,5,LEXICON
in,jams1239,in,2,LEXICON
kuro,jams1239,kuro,4,LEXICON
borot͡ʃeŋ,jams1239,boroCeN,7,LEXICON
kukow,jams1239,kukow,5,LEXICON
nanhi,jams1239,nanhi,5,LEXICON
kiran,jams1239,kiran,5,LEXICON
tɐru,jams1239,taru,4,LEXICON
duro,jams1239,duro,4,LEXICON
kun,jams1239,kun,3,LEXICON
sun,jams1239,sun,3,LEXICON
gire,jams1239,gire,4,LEXICON
kiran,jams1239,kiran,5,LEXICON
kɐ,jams1239,ka,2,LEXICON
inran,jams1239,inran,5,LEXICON
nana,jams1239,nana,4,LEXICON
neŋe,jams1239,neNe,4,LEXICON
koro,jams1239,koro,4,LEXICON
kanalomlɐu,jams1239,kanalomlau,10,LEXICON
a,jams1239,a,1,LEXICON
toro,jams1239,toro,4,LEXICON
ni,jams1239,ni,2,LEXICON
ɐnrɐn,jams1239,anran,5,LEXICON
tumo,jams1239,tumo,4,LEXICON
susom,jams1239,susom,5,LEXICON
ud͡ʒubɐj,jams1239,ujubay,6,LEXICON
kuruwo,jams1239,kuruwo,6,LEXICON
kukumo,jams1239,kukumo,6,LEXICON
nuwo,jams1239,nuwo,4,LEXICON
bɐn,jams1239,ban,3,LEXICON
piru,jams1239,piru,4,LEXICON
d͡ʒam,jams1239,jam,3,LEXICON
dɐgɐ,jams1239,daga,4,LEXICON
ad͡ʒu,jams1239,aju,3,LEXICON
bon,jams1239,bon,3,LEXICON
nuŋo,jams1239,nuNo,4,LEXICON
nuŋo,jams1239,nuNo,4,LEXICON
ileijmo,jams1239,ileiymo,7,LEXICON
iɲd͡ʒe,jams1239,i5je,4,LEXICON
kofu,jams1239,kofu,4,LEXICON
fu,jams1239,fu,2,LEXICON
boŋoko,jams1239,boNoko,6,LEXICON
boŋo,jams1239,boNo,4,LEXICON
turu,jams1239,turu,4,LEXICON
leij,jams1239,leiy,4,LEXICON
dimana,jams1239,dimana,6,LEXICON
d͡ʒokolo,jams1239,jokolo,6,LEXICON
guru,jams1239,guru,4,LEXICON
ɲin,jams1239,5in,3,LEXICON
on,jams1239,on,2,LEXICON
inin,jams1239,inin,4,LEXICON
id͡ʒu,jams1239,iju,3,LEXICON
sõd͡ʒi,jams1239,soji,4,LEXICON
id͡ʒũ,jams1239,iju,3,LEXICON
tiwẽ,jams1239,tiwe,4,LEXICON
ĩ,jams1239,i,1,LEXICON
tiwẽkuro,jams1239,tiwekuro,8,LEXICON
borokiŋ,jams1239,borokiN,7,LEXICON
gud͡ʒu,jams1239,guju,4,LEXICON
ne,jams1239,ne,2,LEXICON
kira,jams1239,kira,4,LEXICON
se,jams1239,se,2,LEXICON
toru,jams1239,toru,4,LEXICON
kire,jams1239,kire,4,LEXICON
duro,jams1239,duro,4,LEXICON
kuro,jams1239,kuro,4,LEXICON
kuŋ,jams1239,kuN,3,LEXICON
suŋ,jams1239,suN,3,LEXICON
giroʔĩ,jams1239,giro7i,6,LEXICON
kine,jams1239,kine,4,LEXICON
ko,jams1239,ko,2,LEXICON
ana,jams1239,ana,3,LEXICON
nana,jams1239,nana,4,LEXICON
numokoru,jams1239,numokoru,8,LEXICON
kowo,jams1239,kowo,4,LEXICON
naŋe,jams1239,naNe,4,LEXICON
numo,jams1239,numo,4,LEXICON
bara,jams1239,bara,4,LEXICON
koro,jams1239,koro,4,LEXICON
iru,jams1239,iru,3,LEXICON
t͡ʃanatumo,jams1239,Canatumo,8,LEXICON
t͡ʃanapolom,jams1239,Canapolom,9,LEXICON
nowo,jams1239,nowo,4,LEXICON
ɲi,jams1239,5i,2,LEXICON
koɲinino,jams1239,ko5inino,8,LEXICON
t͡ʃaru,jams1239,Caru,4,LEXICON
t͡ʃaroro,jams1239,Caroro,6,LEXICON
eij,jams1239,eiy,3,LEXICON
d͡ʒiroʔa,jams1239,jiro7a,6,LEXICON
ogoro,jams1239,ogoro,5,LEXICON
d͡ʒugo,jams1239,jugo,4,LEXICON
d͡ʒinini,jams1239,jinini,6,LEXICON
nuworo,jams1239,nuworo,6,LEXICON
woij,jams1239,woiy,4,LEXICON
nije,jams1239,niye,4,LEXICON
t͡ʃiru,jams1239,Ciru,4,LEXICON
t͡ʃire,jams1239,Cire,4,LEXICON
jo,jams1239,yo,2,LEXICON
joro,jams1239,yoro,4,LEXICON
jaroro,jams1239,yaroro,6,LEXICON
dodiŋ,jams1239,dodiN,5,LEXICON
diŋe,jams1239,diNe,4,LEXICON
id͡ʒu,jams1239,iju,3,LEXICON
oij,jams1239,oiy,3,LEXICON
oro,jams1239,oro,3,LEXICON
tigoro,jams1239,tigoro,6,LEXICON
nini,jams1239,nini,4,LEXICON
a,jams1239,a,1,LEXICON
toro,jams1239,toro,4,LEXICON
ni,jams1239,ni,2,LEXICON
oni,jams1239,oni,3,LEXICON
tumo,jams1239,tumo,4,LEXICON
sisom,jams1239,sisom,5,LEXICON
kuruo,jams1239,kuruo,5,LEXICON
kukumo,jams1239,kukumo,6,LEXICON
nuo,jams1239,nuo,3,LEXICON
dowo,jams1239,dowo,4,LEXICON
dara,jams1239,dara,4,LEXICON
deij,jams1239,deiy,4,LEXICON
bon,jams1239,bon,3,LEXICON
oijoʔoru,jams1239,oiyo7oru,8,LEXICON
joropire,jams1239,yoropire,8,LEXICON
soij,jams1239,soiy,4,LEXICON
piru,jams1239,piru,4,LEXICON
d͡ʒam,jams1239,jam,3,LEXICON
doogo,jams1239,doogo,5,LEXICON
ogu,jams1239,ogu,3,LEXICON
ɲuɲuwo,jams1239,5u5uwo,6,LEXICON
d͡ʒonu,jams1239,jonu,4,LEXICON
iru,jams1239,iru,3,LEXICON
bonu,jams1239,bonu,4,LEXICON
wɐtɐʃi,nucl1643,wataSi,6,LEXICON
ɐnɐtɐ,nucl1643,anata,5,LEXICON
wɐrewɐre,nucl1643,wareware,8,LEXICON
