FORM,GLOTTOCODE,SoundClasses,SegmentCount,EMOTION
kɨβono,muin1242,k3bono,6,LEXICON
miniʔai,muin1242,mini7ai,7,LEXICON
t͡ʃaʔiimɨgai,muin1242,Ca7iim3gai,10,LEXICON
dixexebaiigaɲo,muin1242,dixexebaiiga5o,14,LEXICON
nexebanixeke,muin1242,nexebanixeke,12,LEXICON
meebaigi,muin1242,meebaigi,8,LEXICON
nigaɨxeːne,muin1242,niga3xene,9,LEXICON
kodaaʔe,muin1242,kodaa7e,7,LEXICON
ikomasijɨ,muin1242,ikomasiy3,9,LEXICON
joobai,muin1242,yoobai,6,LEXICON
nokɨ,muin1242,nok3,4,LEXICON
usekexe,muin1242,usekexe,7,LEXICON
takijɨ,muin1242,takiy3,6,LEXICON
xuunuga,muin1242,xuunuga,7,LEXICON
ixeene,muin1242,ixeene,6,LEXICON
iiba,muin1242,iiba,4,LEXICON
matt͡ʃuxuta,muin1242,matCuxuta,9,LEXICON
xeebɨɨ,muin1242,xeeb33,6,LEXICON
iiba,muin1242,iiba,4,LEXICON
iibano,muin1242,iibano,6,LEXICON
amijasa,muin1242,amiyasa,7,LEXICON
koomogo,muin1242,koomogo,7,LEXICON
aimuuɸai,muin1242,aimuupai,8,LEXICON
aimuuɸaiʔu,muin1242,aimuupai7u,10,LEXICON
nixaaimuuɸai,muin1242,nixaaimuupai,12,LEXICON
gaikuʔai,muin1242,gaiku7ai,8,LEXICON
ɸagi,muin1242,pagi,4,LEXICON
teeʔi,muin1242,tee7i,5,LEXICON
teegaiʔu,muin1242,teegai7u,8,LEXICON
xiinɨgaijɨʔai,muin1242,xiin3gaiy37ai,13,LEXICON
giisijɨ,muin1242,giisiy3,7,LEXICON
giːsigaxɨ,muin1242,gisigax3,8,LEXICON
xɨɨʔai,muin1242,x337ai,6,LEXICON
nɨɨxega,muin1242,n33xega,7,LEXICON
xino,muin1242,xino,4,LEXICON
xiixe,muin1242,xiixe,5,LEXICON
xoʔono,muin1242,xo7ono,6,LEXICON
xinexe,muin1242,xinexe,6,LEXICON
t͡ʃa,muin1242,Ca,2,LEXICON
t͡ʃaʔano,muin1242,Ca7ano,6,LEXICON
tɨ,muin1242,t3,2,LEXICON
ɸamoro,muin1242,pamoro,6,LEXICON
ɸaano,muin1242,paano,5,LEXICON
parʲɨɨ,muin1242,par33,5,LEXICON
giraamo,muin1242,giraamo,7,LEXICON
siitɨ,muin1242,siit3,5,LEXICON
kaamoβono,muin1242,kaamobono,9,LEXICON
meeʔu,muin1242,mee7u,5,LEXICON
kuːmeeʔu,muin1242,kumee7u,7,LEXICON
uuku,muin1242,uuku,4,LEXICON
duuxoʔo,muin1242,duuxo7o,7,LEXICON
asimɨ,muin1242,asim3,5,LEXICON
dɨɨrɨba,muin1242,d33r3ba,7,LEXICON
iijɨ,muin1242,iiy3,4,LEXICON
itu,muin1242,itu,3,LEXICON
ixeene,muin1242,ixeene,6,LEXICON
asiʔusegaimeeʔu,muin1242,asi7usegaimee7u,15,LEXICON
iiba,muin1242,iiba,4,LEXICON
xeebɨɨ,muin1242,xeeb33,6,LEXICON
igano,muin1242,igano,5,LEXICON
iiga,muin1242,iiga,4,LEXICON
aduʔi,muin1242,adu7i,5,LEXICON
duuʔi,muin1242,duu7i,5,LEXICON
geeneʔi,muin1242,geene7i,7,LEXICON
matt͡ʃuʔi,muin1242,matCu7i,7,LEXICON
eeduʔi,muin1242,eedu7i,6,LEXICON
attʲɨmeʔi,muin1242,att3me7i,8,LEXICON
amijaːbo,muin1242,amiyabo,7,LEXICON
amijato,muin1242,amiyato,7,LEXICON
kid͡ʒaʔuto,muin1242,kija7uto,8,LEXICON
βaβaagano,muin1242,babaagano,9,LEXICON
βaaβaga,muin1242,baabaga,7,LEXICON
xɨgisɨba,muin1242,x3gis3ba,8,LEXICON
tɨɨbuga,muin1242,t33buga,7,LEXICON
ɸegaɨ,muin1242,pega3,5,LEXICON
gaɲɨɨga,muin1242,ga533ga,7,LEXICON
aːmɨga,muin1242,am3ga,5,LEXICON
guubuʔi,muin1242,guubu7i,7,LEXICON
gaaxaʔi,muin1242,gaaxa7i,7,LEXICON
kɨgaʔi,muin1242,k3ga7i,6,LEXICON
gixeβeʔi,muin1242,gixebe7i,8,LEXICON
t͡ʃeemeʔi,muin1242,Ceeme7i,7,LEXICON
t͡ʃoomobo,muin1242,Coomobo,7,LEXICON
gixeβesuʔi,muin1242,gixebesu7i,10,LEXICON
gixenɨʔi,muin1242,gixen37i,8,LEXICON
gaikkaauʔi,muin1242,gaikkaau7i,10,LEXICON
isiʔi,muin1242,isi7i,5,LEXICON
gaʔaɸeʔi,muin1242,ga7ape7i,8,LEXICON
ɨgeʔi,muin1242,3ge7i,5,LEXICON
saaʔi,muin1242,saa7i,5,LEXICON
sɨukɨnɨbo,muin1242,s3uk3n3bo,9,LEXICON
aakano,muin1242,aakano,6,LEXICON
gɨɨkɨnɨʔɨ,muin1242,g33k3n373,9,LEXICON
kasɨɨβeʔi,muin1242,kas33be7i,9,LEXICON
xud͡ʒeβeʔi,muin1242,xujebe7i,8,LEXICON
akɨʔi,muin1242,ak37i,5,LEXICON
xɨɨbegeʔi,muin1242,x33bege7i,9,LEXICON
neeʔi,muin1242,nee7i,5,LEXICON
xɨgasuʔi,muin1242,x3gasu7i,8,LEXICON
meraiβeʔi,muin1242,meraibe7i,9,LEXICON
gaxɨ,muin1242,gax3,4,LEXICON
baaɨ,muin1242,baa3,4,LEXICON
tɨɸaiɲo,muin1242,t3pai5o,7,LEXICON
atʲɨβano,muin1242,at3bano,7,LEXICON
giigiβano,muin1242,giigibano,9,LEXICON
gaʔaɸono,muin1242,ga7apono,8,LEXICON
gaʔaɸɨkɨnɨno,muin1242,ga7ap3k3n3no,12,LEXICON
gatʲuukɨ,muin1242,gatuuk3,7,LEXICON
boʔono,muin1242,bo7ono,6,LEXICON
bo,muin1242,bo,2,LEXICON
bu,muin1242,bu,2,LEXICON
ɸatijɨ,muin1242,patiy3,6,LEXICON
okei,muin1242,okei,4,LEXICON
teːre,muin1242,tere,4,LEXICON
ɸiigaɲo,muin1242,piiga5o,7,LEXICON
momo,muin1242,momo,4,LEXICON
mɨd͡ʒɨ,muin1242,m3j3,4,LEXICON
kobadɨ,muin1242,kobad3,6,LEXICON
sumi,muin1242,sumi,4,LEXICON
kusumi,muin1242,kusumi,6,LEXICON
kuuka,muin1242,kuuka,5,LEXICON
xuu,muin1242,xuu,3,LEXICON
xuugaβɨ,muin1242,xuugab3,7,LEXICON
ximaɲo,muin1242,xima5o,6,LEXICON
xinooβɨ,muin1242,xinoob3,7,LEXICON
xineeri,muin1242,xineeri,7,LEXICON
xaʔɨ,muin1242,xa73,4,LEXICON
taʔɨ,muin1242,ta73,4,LEXICON
oono,muin1242,oono,4,LEXICON
si,muin1242,si,2,LEXICON
siɸi,muin1242,sipi,4,LEXICON
axaʃuno,muin1242,axaSuno,7,LEXICON
sanoodɨmo,muin1242,sanood3mo,9,LEXICON
mɨdɨno,muin1242,m3d3no,6,LEXICON
suɨ,muin1242,su3,3,LEXICON
niːβaʔi,muin1242,niba7i,6,LEXICON
kuːʔi,muin1242,ku7i,4,LEXICON
muuai,muin1242,muuai,5,LEXICON
ɸeeɸaɲo,muin1242,peepa5o,7,LEXICON
maaɲo,muin1242,maa5o,5,LEXICON
nitɨʔi,muin1242,nit37i,6,LEXICON
xɨʔɨba,muin1242,x373ba,6,LEXICON
t͡ʃuʔui,muin1242,Cu7ui,5,LEXICON
xɨxeku,muin1242,x3xeku,6,LEXICON
ixeʔene,muin1242,ixe7ene,7,LEXICON
mutaba,muin1242,mutaba,6,LEXICON
xɨɨre,muin1242,x33re,5,LEXICON
mɨɸaɲoɸaiʔu,muin1242,m3pa5opai7u,11,LEXICON
ma,muin1242,ma,2,LEXICON
ri,muin1242,ri,2,LEXICON
βɨ,muin1242,b3,2,LEXICON
ɸaɲo,muin1242,pa5o,4,LEXICON
βɨ,muin1242,b3,2,LEXICON
at͡ʃo,muin1242,aCo,3,LEXICON
seemene,muin1242,seemene,7,LEXICON
gaiɸiisee,muin1242,gaipiisee,9,LEXICON
kɨβono,muin1242,k3bono,6,LEXICON
kɨβotono,muin1242,k3botono,8,LEXICON
gaβɨrɨɨkuʔi,muin1242,gab3r33ku7i,11,LEXICON
kitɨʔi,muin1242,kit37i,6,LEXICON
tutukuʔi,muin1242,tutuku7i,8,LEXICON
karekuno,muin1242,karekuno,8,LEXICON
iixene,muin1242,iixene,6,LEXICON
teʔesino,muin1242,te7esino,8,LEXICON
ɸiitɨno,muin1242,piit3no,7,LEXICON
teʔesitɨno,muin1242,te7esit3no,10,LEXICON
ɸeemene,muin1242,peemene,7,LEXICON
ɨsino,muin1242,3sino,5,LEXICON
aɲino,muin1242,a5ino,5,LEXICON
baarene,muin1242,baarene,7,LEXICON
bokɨno,muin1242,bok3no,6,LEXICON
sɨɨxeβatɨno,muin1242,s33xebat3no,11,LEXICON
giʔiuo,muin1242,gi7iuo,6,LEXICON
sɨɨxeβano,muin1242,s33xebano,9,LEXICON
xiiniβano,muin1242,xiinibano,9,LEXICON
ɨdikkuno,muin1242,3dikkuno,8,LEXICON
beeβano,muin1242,beebano,7,LEXICON
mɨʔɨniβano,muin1242,m373nibano,10,LEXICON
tuukɨno,muin1242,tuuk3no,7,LEXICON
nukukuːno,muin1242,nukukuno,8,LEXICON
parʲɨɨkɨno,muin1242,par33k3no,9,LEXICON
mooβano,muin1242,moobano,7,LEXICON
rɨrɨkuno,muin1242,r3r3kuno,8,LEXICON
satɨkoβo,muin1242,sat3kobo,8,LEXICON
tɨkoβono,muin1242,t3kobono,8,LEXICON
tɨkoβobo,muin1242,t3kobobo,8,LEXICON
mijaano,muin1242,miyaano,7,LEXICON
naniʔɨgo,muin1242,nani73go,8,LEXICON
imijanagono,muin1242,imiyanagono,11,LEXICON
ɸakigaikɨʔi,muin1242,pakigaik37i,11,LEXICON
giijɨkɨʔi,muin1242,giiy3k37i,9,LEXICON
gikɨʔi,muin1242,gik37i,6,LEXICON
gatɨxeruʔi,muin1242,gat3xeru7i,10,LEXICON
kabujaːkuʔi,muin1242,kabuyaku7i,10,LEXICON
kaɲaakuʔi,muin1242,ka5aaku7i,9,LEXICON
t͡ʃimukuʔi,muin1242,Cimuku7i,8,LEXICON
id͡ʒajuʔi,muin1242,ijayu7i,7,LEXICON
gaβirikuʔi,muin1242,gabiriku7i,10,LEXICON
ganɨɨkɨʔi,muin1242,gan33k37i,9,LEXICON
gaɸuuβeʔi,muin1242,gapuube7i,9,LEXICON
gad͡ʒerekuʔi,muin1242,gajereku7i,10,LEXICON
kaɸatʲɨkɨʔi,muin1242,kapat3k37i,10,LEXICON
seediʔi,muin1242,seedi7i,7,LEXICON
sisɨʔi,muin1242,sis37i,6,LEXICON
duxeneʔi,muin1242,duxene7i,8,LEXICON
ɸad͡ʒuuʔi,muin1242,pajuu7i,7,LEXICON
aketeʔi,muin1242,akete7i,7,LEXICON
aiɸeʔi,muin1242,aipe7i,6,LEXICON
xuuriʔi,muin1242,xuuri7i,7,LEXICON
esamaaiʔi,muin1242,esamaai7i,9,LEXICON
masiβaʔi,muin1242,masiba7i,8,LEXICON
xɨgikuʔi,muin1242,x3giku7i,8,LEXICON
usuʔi,muin1242,usu7i,5,LEXICON
nɨnɨɨkɨʔi,muin1242,n3n33k37i,9,LEXICON
igibamaaiʔi,muin1242,igibamaai7i,11,LEXICON
geeneʔi,muin1242,geene7i,7,LEXICON
ebasuʔi,muin1242,ebasu7i,7,LEXICON
buusuʔi,muin1242,buusu7i,7,LEXICON
gisɨʔi,muin1242,gis37i,6,LEXICON
ɸuunɨʔi,muin1242,puun37i,7,LEXICON
gibuʔi,muin1242,gibu7i,6,LEXICON
igiʔi,muin1242,igi7i,5,LEXICON
ɲɨʔikuʔi,muin1242,537iku7i,8,LEXICON
maamɨʔi,muin1242,maam37i,7,LEXICON
aamɨsuʔi,muin1242,aam3su7i,8,LEXICON
ikaʔi,muin1242,ika7i,5,LEXICON
giino,muin1242,giino,5,LEXICON
baari,muin1242,baari,5,LEXICON
kaamoβɨ,muin1242,kaamob3,7,LEXICON
naamono,muin1242,naamono,7,LEXICON
tɨɸaiɲo,muin1242,t3pai5o,7,LEXICON
giixɨ,muin1242,giix3,5,LEXICON
buʔeeno,muin1242,bu7eeno,7,LEXICON
gaaibaɨ,muin1242,gaaiba3,7,LEXICON
duuxejɨ,muin1242,duuxey3,7,LEXICON
niiβɨgai,muin1242,niib3gai,8,LEXICON
xiibai,muin1242,xiibai,6,LEXICON
xiinimo,muin1242,xiinimo,7,LEXICON
itɨ,muin1242,it3,3,LEXICON
jẽbẽrõ,tuyu1244,yebero,6,LEXICON
ɨsero,tuyu1244,3sero,5,LEXICON
ɨserobeto,tuyu1244,3serobeto,9,LEXICON
upiga,tuyu1244,upiga,5,LEXICON
ẽkẽã,tuyu1244,ekea,4,LEXICON
kapea,tuyu1244,kapea,5,LEXICON
kãbõpero,tuyu1244,kabopero,8,LEXICON
dupu,tuyu1244,dupu,4,LEXICON
dɨpu,tuyu1244,d3pu,4,LEXICON
diapoatɨro,tuyu1244,diapoat3ro,10,LEXICON
poa,tuyu1244,poa,3,LEXICON
ɨsewɨ,tuyu1244,3sew3,5,LEXICON
ɨsepoa,tuyu1244,3sepoa,6,LEXICON
wãbɨ̃ã,tuyu1244,wab3a,5,LEXICON
kutiro,tuyu1244,kutiro,6,LEXICON
õpẽã,tuyu1244,opea,4,LEXICON
paaga,tuyu1244,paaga,5,LEXICON
sukubiro,tuyu1244,sukubiro,8,LEXICON
ãkõrõ,tuyu1244,akoro,5,LEXICON
wãbõõ,tuyu1244,waboo,5,LEXICON
wãbõkobea,tuyu1244,wabokobea,9,LEXICON
wãbõpãbã,tuyu1244,wabopaba,8,LEXICON
wãbõsũã,tuyu1244,wabosua,7,LEXICON
wãbõsero,tuyu1244,wabosero,8,LEXICON
jĩkã,tuyu1244,yika,4,LEXICON
ɨsebeto,tuyu1244,3sebeto,7,LEXICON
jĩkãkobea,tuyu1244,yikakobea,9,LEXICON
jĩkãkõã,tuyu1244,yikakoa,7,LEXICON
dɨpo,tuyu1244,d3po,4,LEXICON
dɨposũã,tuyu1244,d3posua,7,LEXICON
kasero,tuyu1244,kasero,6,LEXICON
kõã,tuyu1244,koa,3,LEXICON
dii,tuyu1244,dii,3,LEXICON
jeeripũdã,tuyu1244,yeeripuda,9,LEXICON
bɨkɨjẽbẽditi,tuyu1244,b3k3yebediti,12,LEXICON
sejua,tuyu1244,seyua,5,LEXICON
basokɨ,tuyu1244,basok3,6,LEXICON
ɨ̃bĩɨ,tuyu1244,3bi3,4,LEXICON
basoko,tuyu1244,basoko,6,LEXICON
dũbĩõi,tuyu1244,dubioi,6,LEXICON
basoka,tuyu1244,basoka,6,LEXICON
bãdĩɨ,tuyu1244,badi3,5,LEXICON
dɨ̃bõi,tuyu1244,d3boi,5,LEXICON
pakɨ,tuyu1244,pak3,4,LEXICON
pako,tuyu1244,pako,4,LEXICON
wĩbãgɨ̃,tuyu1244,wibag3,6,LEXICON
bɨkɨ,tuyu1244,b3k3,4,LEXICON
oko,tuyu1244,oko,3,LEXICON
dia,tuyu1244,dia,3,LEXICON
dɨ̃kɨ̃rõ,tuyu1244,d3k3ro,6,LEXICON
opataro,tuyu1244,opataro,7,LEXICON
opasabaro,tuyu1244,opasabaro,9,LEXICON
buekope,tuyu1244,buekope,7,LEXICON
poewa,tuyu1244,poewa,5,LEXICON
pekabẽ,tuyu1244,pekabe,6,LEXICON
kɨ̃ã,tuyu1244,k3a,3,LEXICON
dũã,tuyu1244,dua,3,LEXICON
dĩtĩ,tuyu1244,diti,4,LEXICON
õbẽ,tuyu1244,obe,3,LEXICON
peka,tuyu1244,peka,4,LEXICON
ɨ̃bɨ̃ãse,tuyu1244,3b3ase,6,LEXICON
oko,tuyu1244,oko,3,LEXICON
wĩdõ,tuyu1244,wido,4,LEXICON
bɨrekobãkɨ̃bũĩpũ,tuyu1244,b3rekobak3buipu,15,LEXICON
jãbĩbãkɨ̃bũĩpũ,tuyu1244,yabibak3buipu,13,LEXICON
jõkõãwɨ̃,tuyu1244,yokoaw3,7,LEXICON
bɨreko,tuyu1244,b3reko,6,LEXICON
jãbĩ,tuyu1244,yabi,4,LEXICON
bɨpo,tuyu1244,b3po,4,LEXICON
bɨpowããjore,tuyu1244,b3powaayore,11,LEXICON
bueda,tuyu1244,bueda,5,LEXICON
dita,tuyu1244,dita,4,LEXICON
jepa,tuyu1244,yepa,4,LEXICON
ɨ̃tã,tuyu1244,3ta,3,LEXICON
ditatupari,tuyu1244,ditatupari,10,LEXICON
wii,tuyu1244,wii,3,LEXICON
bũĩ,tuyu1244,bui,3,LEXICON
sope,tuyu1244,sope,4,LEXICON
duiro,tuyu1244,duiro,5,LEXICON
pũũgɨ̃,tuyu1244,puug3,5,LEXICON
kõãrõ,tuyu1244,koaro,5,LEXICON
sotɨ,tuyu1244,sot3,4,LEXICON
wese,tuyu1244,wese,4,LEXICON
bãkã,tuyu1244,baka,4,LEXICON
bãã,tuyu1244,baa,3,LEXICON
bapigɨ,tuyu1244,bapig3,6,LEXICON
weerige,tuyu1244,weerige,7,LEXICON
kõbẽã,tuyu1244,kobea,5,LEXICON
diːpĩgã,tuyu1244,dipiga,6,LEXICON
jukusoro,tuyu1244,yukusoro,8,LEXICON
waːripĩ,tuyu1244,waripi,6,LEXICON
paaridɨka,tuyu1244,paarid3ka,9,LEXICON
saderipĩ,tuyu1244,saderipi,8,LEXICON
bɨeripĩ,tuyu1244,b3eripi,7,LEXICON
kãdɨ̃gɨ̃,tuyu1244,kad3g3,6,LEXICON
bupuwɨ,tuyu1244,bupuw3,6,LEXICON
wekɨ,tuyu1244,wek3,4,LEXICON
jai,tuyu1244,yai,3,LEXICON
jaisõãgɨ̃,tuyu1244,yaisoag3,8,LEXICON
pãbõ,tuyu1244,pabo,4,LEXICON
diaji,tuyu1244,diayi,5,LEXICON
jãbã,tuyu1244,yaba,4,LEXICON
oso,tuyu1244,oso,3,LEXICON
diatĩbĩ,tuyu1244,diatibi,7,LEXICON
ake,tuyu1244,ake,3,LEXICON
ẽbõ,tuyu1244,ebo,3,LEXICON
wau,tuyu1244,wau,3,LEXICON
diajese,tuyu1244,diayese,7,LEXICON
bɨko,tuyu1244,b3ko,4,LEXICON
sẽbẽ,tuyu1244,sebe,4,LEXICON
ɨso,tuyu1244,3so,3,LEXICON
juasõ,tuyu1244,yuaso,5,LEXICON
kuu,tuyu1244,kuu,3,LEXICON
kuu,tuyu1244,kuu,3,LEXICON
kiːjese,tuyu1244,kiyese,6,LEXICON
jese,tuyu1244,yese,4,LEXICON
buu,tuyu1244,buu,3,LEXICON
wĩĩpɨtɨ,tuyu1244,wiip3t3,7,LEXICON
pisadã,tuyu1244,pisada,6,LEXICON
wĩĩpɨtɨ,tuyu1244,wiip3t3,7,LEXICON
pĩkõõ,tuyu1244,pikoo,5,LEXICON
ãjã,tuyu1244,aya,3,LEXICON
pĩdõ,tuyu1244,pido,4,LEXICON
kõbẽtero,tuyu1244,kobetero,8,LEXICON
tɨbɨro,tuyu1244,t3b3ro,6,LEXICON
bĩdĩbãkɨ̃,tuyu1244,bidibak3,8,LEXICON
bĩbĩ,tuyu1244,bibi,4,LEXICON
bãã,tuyu1244,baa,3,LEXICON
dase,tuyu1244,dase,4,LEXICON
weko,tuyu1244,weko,4,LEXICON
kãĩ,tuyu1244,kai,3,LEXICON
kekero,tuyu1244,kekero,6,LEXICON
kaa,tuyu1244,kaa,3,LEXICON
wãdõpĩ,tuyu1244,wadopi,6,LEXICON
bɨpɨpako,tuyu1244,b3p3pako,8,LEXICON
katasõrõ,tuyu1244,katasoro,8,LEXICON
kãrẽkẽ,tuyu1244,kareke,6,LEXICON
wai,tuyu1244,wai,3,LEXICON
bɨɨ,tuyu1244,b33,3,LEXICON
bũbĩãwɨ̃,tuyu1244,bubiaw3,7,LEXICON
bekoawɨ̃,tuyu1244,bekoaw3,7,LEXICON
dõkẽãwɨ̃,tuyu1244,dokeaw3,7,LEXICON
kiawɨ̃,tuyu1244,kiaw3,5,LEXICON
bɨ̃tẽãwɨ̃,tuyu1244,b3teaw3,7,LEXICON
butuawɨ̃,tuyu1244,butuaw3,7,LEXICON
bẽkãwɨ̃,tuyu1244,bekaw3,6,LEXICON
bɨpɨ,tuyu1244,b3p3,4,LEXICON
dupusũ,tuyu1244,dupusu,6,LEXICON
bãkãdɨ̃kɨ̃,tuyu1244,bakad3k3,8,LEXICON
tataboa,tuyu1244,tataboa,7,LEXICON
buro,tuyu1244,buro,4,LEXICON
jukɨgɨ,tuyu1244,yuk3g3,6,LEXICON
pũũ,tuyu1244,puu,3,LEXICON
pũũ,tuyu1244,puu,3,LEXICON
kooro,tuyu1244,kooro,5,LEXICON
dɨka,tuyu1244,d3ka,4,LEXICON
dii,tuyu1244,dii,3,LEXICON
dɨ̃kõ,tuyu1244,d3ko,4,LEXICON
oteripe,tuyu1244,oteripe,7,LEXICON
jukɨ,tuyu1244,yuk3,4,LEXICON
taa,tuyu1244,taa,3,LEXICON
horika,tuyu1244,horika,6,LEXICON
kii,tuyu1244,kii,3,LEXICON
poka,tuyu1244,poka,4,LEXICON
bɨ̃dõ,tuyu1244,b3do,4,LEXICON
juta,tuyu1244,yuta,4,LEXICON
waːga,tuyu1244,waga,4,LEXICON
jãbũ,tuyu1244,yabu,4,LEXICON
jãpĩ,tuyu1244,yapi,4,LEXICON
bũsã,tuyu1244,busa,4,LEXICON
bia,tuyu1244,bia,3,LEXICON
patu,tuyu1244,patu,4,LEXICON
kapi,tuyu1244,kapi,4,LEXICON
hoo,tuyu1244,hoo,3,LEXICON
ɨ̃dẽwõ,tuyu1244,3dewo,5,LEXICON
kãdɨ̃,tuyu1244,kad3,4,LEXICON
bõã,tuyu1244,boa,3,LEXICON
pejuru,tuyu1244,peyuru,6,LEXICON
sika,tuyu1244,sika,4,LEXICON
pɨa,tuyu1244,p3a,3,LEXICON
itia,tuyu1244,itia,4,LEXICON
bapari,tuyu1244,bapari,6,LEXICON
sikabõhẽjẽ,tuyu1244,sikaboheye,10,LEXICON
pɨabõhẽjẽ,tuyu1244,p3aboheye,9,LEXICON
dĩĩsɨge,tuyu1244,diis3ge,7,LEXICON
dĩĩtu,tuyu1244,diitu,5,LEXICON
jãsãgã,tuyu1244,yasaga,6,LEXICON
jukɨtuti,tuyu1244,yuk3tuti,8,LEXICON
jakosutiro,tuyu1244,yakosutiro,10,LEXICON
basegɨ,tuyu1244,baseg3,6,LEXICON
dutigɨ,tuyu1244,dutig3,6,LEXICON
jɨɨ,tuyu1244,y33,3,LEXICON
bɨ̃ɨ̃,tuyu1244,b33,3,LEXICON
kɨ̃ɨ̃,tuyu1244,k33,3,LEXICON
koo,tuyu1244,koo,3,LEXICON
ɨ̃sã,tuyu1244,3sa,3,LEXICON
bãrĩ,tuyu1244,bari,4,LEXICON
bɨ̃ã,tuyu1244,b3a,3,LEXICON
paigɨ,tuyu1244,paig3,5,LEXICON
peegɨgã,tuyu1244,peeg3ga,7,LEXICON
jɨsɨa,tuyu1244,y3s3a,5,LEXICON
asi,tuyu1244,asi,3,LEXICON
ãjũi,tuyu1244,ayui,4,LEXICON
jãjãi,tuyu1244,yayai,5,LEXICON
buti,tuyu1244,buti,4,LEXICON
jĩiĩ,tuyu1244,yiii,4,LEXICON
upi,tuyu1244,upi,3,LEXICON
jẽbẽrõjapa,tuyu1244,yeberoyapa,10,LEXICON
poajoare,tuyu1244,poayoare,8,LEXICON
wãbɨ̃ã,tuyu1244,wab3a,5,LEXICON
wederiga,tuyu1244,wederiga,8,LEXICON
sukubiro,tuyu1244,sukubiro,8,LEXICON
jĩkã,tuyu1244,yika,4,LEXICON
poa,tuyu1244,poa,3,LEXICON
paaga,tuyu1244,paaga,5,LEXICON
kɨtabĩsĩ,tuyu1244,k3tabisi,8,LEXICON
bɨkɨo,tuyu1244,b3k3o,5,LEXICON
õbẽ,tuyu1244,obe,3,LEXICON
õbẽ,tuyu1244,obe,3,LEXICON
horikawese,tuyu1244,horikawese,10,LEXICON
diabã,tuyu1244,diaba,5,LEXICON
ɨ̃tãperi,tuyu1244,3taperi,7,LEXICON
ɨ̃tãpa,tuyu1244,3tapa,5,LEXICON
bãã,tuyu1244,baa,3,LEXICON
kãdĩriudiro,tuyu1244,kadiriudiro,11,LEXICON
atiwɨ,tuyu1244,atiw3,5,LEXICON
iwɨ,tuyu1244,iw3,3,LEXICON
dõã,tuyu1244,doa,3,LEXICON
jẽẽ,tuyu1244,yee,3,LEXICON
deero,tuyu1244,deero,5,LEXICON
bãdĩ,tuyu1244,badi,4,LEXICON
dĩĩpetira,tuyu1244,diipetira,9,LEXICON
paɨ,tuyu1244,pa3,3,LEXICON
pee,tuyu1244,pee,3,LEXICON
joa,tuyu1244,yoa,3,LEXICON
jukɨkasero,tuyu1244,yuk3kasero,10,LEXICON
diːro,tuyu1244,diro,4,LEXICON
ɨse,tuyu1244,3se,3,LEXICON
dije,tuyu1244,diye,4,LEXICON
kapesaro,tuyu1244,kapesaro,8,LEXICON
poa,tuyu1244,poa,3,LEXICON
dɨposero,tuyu1244,d3posero,8,LEXICON
paaga,tuyu1244,paaga,5,LEXICON
jẽbẽtuti,tuyu1244,yebetuti,8,LEXICON
sĩdĩ,tuyu1244,sidi,4,LEXICON
jaa,tuyu1244,yaa,3,LEXICON
baka,tuyu1244,baka,4,LEXICON
ĩjã,tuyu1244,iya,3,LEXICON
tɨo,tuyu1244,t3o,3,LEXICON
bãsĩ,tuyu1244,basi,4,LEXICON
kãdĩ,tuyu1244,kadi,4,LEXICON
diahõã,tuyu1244,diahoa,6,LEXICON
sĩã,tuyu1244,sia,3,LEXICON
baape,tuyu1244,baape,5,LEXICON
wɨɨ,tuyu1244,w33,3,LEXICON
waa,tuyu1244,waa,3,LEXICON
ati,tuyu1244,ati,3,LEXICON
kõãi,tuyu1244,koai,4,LEXICON
josa,tuyu1244,yosa,4,LEXICON
dui,tuyu1244,dui,3,LEXICON
dũkũ,tuyu1244,duku,4,LEXICON
tiko,tuyu1244,tiko,4,LEXICON
hĩĩ,tuyu1244,hii,3,LEXICON
soe,tuyu1244,soe,3,LEXICON
hɨ̃ɨ̃,tuyu1244,h33,3,LEXICON
ɨ̃tãgɨ̃,tuyu1244,3tag3,5,LEXICON
sõã,tuyu1244,soa,3,LEXICON
sɨ̃bẽ,tuyu1244,s3be,4,LEXICON
dada,tuyu1244,dada,4,LEXICON
japi,tuyu1244,yapi,4,LEXICON
bãbã,tuyu1244,baba,4,LEXICON
beto,tuyu1244,beto,4,LEXICON
bopo,tuyu1244,bopo,4,LEXICON
wãbẽ,tuyu1244,wabe,4,LEXICON
deero,tuyu1244,deero,5,LEXICON
deebiri,tuyu1244,deebiri,7,LEXICON
dõõ,tuyu1244,doo,3,LEXICON
dõõpɨ,tuyu1244,doop3,5,LEXICON
ãdõ,tuyu1244,ado,3,LEXICON
hõõ,tuyu1244,hoo,3,LEXICON
hõõpɨ,tuyu1244,hoop3,5,LEXICON
ãpĩ,tuyu1244,api,3,LEXICON
apego,tuyu1244,apego,5,LEXICON
peerogã,tuyu1244,peeroga,7,LEXICON
õbẽ,tuyu1244,obe,3,LEXICON
õbãju,tuyu1244,obayu,5,LEXICON
diapairibã,tuyu1244,diapairiba,10,LEXICON
wewo,tuyu1244,wewo,4,LEXICON
kose,tuyu1244,kose,4,LEXICON
ãũãwɨ̃,tuyu1244,auaw3,5,LEXICON
wɨɨro,tuyu1244,w33ro,5,LEXICON
poa,tuyu1244,poa,3,LEXICON
sũbũãpero,tuyu1244,subuapero,9,LEXICON
